event_id,event_name,posted_by_user_id,nearest_known_destination,district,province,event_date,true_latitude,true_longitude,reported_latitude,reported_longitude,submission_method,distance_error_m,location_accuracy_score,accuracy_tier,is_verified_for_display
EVT23657,Temple/Kovil Special Pooja,U04436,Mulkirigala Rock Monastery,Hambantota,Southern,2024-10-16,6.18054,80.87281,6.23585,80.84126,Typed Address,7058.3,0.0,Very Low,False
EVT23658,Corporate Retreat Event,U09584,Minneriya Elephant Gathering,Polonnaruwa,North Central,2025-06-07,8.01979,80.91047,8.07783,80.90163,Typed Address,6515.0,0.0,Very Low,False
EVT23659,Full Moon Party,U12540,Polonnaruwa Cycling Tour,Polonnaruwa,North Central,2025-11-30,7.95388,81.01102,7.94864,80.99371,Manual Map Pin,1990.4,8.3,Very Low,False
EVT23660,Village Perahera,U00530,Bopath Ella Falls Trek,Ratnapura,Sabaragamuwa,2025-01-04,6.73375,80.37113,6.73492,80.36996,GPS Auto-Tag,182.1,79.6,Medium,True
EVT23661,Village Perahera,U16442,Pasikuda Beach,Batticaloa,Eastern,2024-05-05,7.93582,81.58515,7.93765,81.5979,Manual Map Pin,1415.7,17.0,Very Low,False
EVT23662,Live Music Night,U10026,Pigeon Island Snorkeling,Trincomalee,Eastern,2023-06-28,8.72502,81.20116,8.72886,81.19877,Manual Map Pin,500.6,53.5,Low,False
EVT23663,Village Perahera,U08941,Polonnaruwa Cycling Tour,Polonnaruwa,North Central,2023-09-23,7.92789,81.0082,7.93397,81.02345,Manual Map Pin,1807.0,10.4,Very Low,False
EVT23664,Pop-up Local Festival,U09348,Arugam Bay Surfing,Ampara,Eastern,2023-06-06,6.84413,81.82144,6.84494,81.81913,GPS Auto-Tag,269.7,71.4,Medium,True
EVT23665,Temple/Kovil Special Pooja,U02773,Rekawa Turtle Conservation,Hambantota,Southern,2023-07-10,6.05277,80.86275,6.05056,80.86299,GPS Auto-Tag,245.9,73.5,Medium,True
EVT23666,Village Perahera,U16735,Anawilundawa Ramsar Wetland,Puttalam,North Western,2025-07-19,7.74296,79.81289,7.75446,79.81192,Manual Map Pin,1280.9,20.2,Very Low,False
EVT23667,Food & Craft Fair,U11918,Haputale Viewpoint & Tea Estates,Badulla,Uva,2024-08-12,6.77072,80.96892,6.76269,80.96905,Manual Map Pin,891.7,32.8,Low,False
EVT23668,Beach Party,U17912,Hakgala Botanical Garden,Nuwara Eliya,Central,2024-07-21,6.92045,80.78898,6.90938,80.79285,Manual Map Pin,1300.5,19.7,Very Low,False
EVT23669,Community New Year Carnival,U04894,Kumana Bird Sanctuary,Ampara,Eastern,2024-07-30,6.55326,81.67618,6.53302,81.66095,Manual Map Pin,2804.8,3.0,Very Low,False
EVT23670,Beach Party,U13980,Bellanwila-Attidiya Sanctuary,Colombo,Western,2025-06-01,6.83816,79.89001,6.89059,79.8951,Typed Address,5845.9,0.1,Very Low,False
EVT23671,Live Music Night,U15667,Kitulgala White Water Rafting,Kegalle,Sabaragamuwa,2025-07-31,6.98657,80.43307,6.98512,80.43394,GPS Auto-Tag,187.3,79.1,Medium,True
EVT23672,Private Wedding,U14838,Adam's Peak (Sri Pada) Climb,Ratnapura,Sabaragamuwa,2025-03-20,6.8116,80.5127,6.80595,80.51585,Manual Map Pin,717.2,40.8,Low,False
EVT23673,Pop-up Local Festival,U09368,Minneriya Elephant Gathering,Polonnaruwa,North Central,2024-06-23,8.03264,80.89193,8.03276,80.8902,GPS Auto-Tag,190.0,78.9,Medium,True
EVT23674,Temple/Kovil Special Pooja,U02527,Beddagana Wetland Park,Colombo,Western,2025-07-21,6.89959,79.91996,6.9089,79.90978,Manual Map Pin,1524.5,14.9,Very Low,False
EVT23675,Village Perahera,U07067,Sinharaja Forest Reserve Nature Walk,Ratnapura/Galle,Sabaragamuwa,2024-10-26,6.40256,80.51213,6.37057,80.49793,Typed Address,3880.7,0.8,Very Low,False
EVT23676,Village Perahera,U08285,Wadduwa Beach Escape,Kalutara,Western,2023-02-22,6.65599,79.9194,6.64499,79.89494,Manual Map Pin,2960.2,2.5,Very Low,False
EVT23677,Beach Party,U12635,Horton Plains Cloud Forest Eco Walk,Nuwara Eliya,Central,2024-06-13,6.80628,80.80248,6.80486,80.80145,GPS Auto-Tag,194.7,78.4,Medium,True
EVT23678,Full Moon Party,U10463,Peak Wilderness Sanctuary Trek,Ratnapura,Sabaragamuwa,2024-12-25,6.79575,80.50116,6.79416,80.50111,GPS Auto-Tag,176.3,80.2,Medium,True
EVT23679,Beach Party,U17542,Induruwa Turtle Conservation,Galle,Southern,2023-08-08,6.03861,80.02228,6.03771,80.02539,Manual Map Pin,357.2,64.0,Medium,True
EVT23680,Private Wedding,U00228,Mannar Bird Migration Watching,Mannar,Northern,2023-02-18,8.98937,79.89151,8.98768,79.89059,GPS Auto-Tag,213.3,76.6,Medium,True
EVT23681,Temple/Kovil Special Pooja,U02312,Sinharaja Rainforest Trekking,Ratnapura/Galle,Sabaragamuwa,2023-06-07,6.3996,80.48753,6.40089,80.49127,Manual Map Pin,436.5,57.9,Low,False
EVT23682,Live Music Night,U11287,Deepavali Festival (Colombo Kovils),Colombo,Western,2023-05-17,6.8746,79.86441,6.87441,79.86304,GPS Auto-Tag,152.3,82.7,Medium,True
EVT23683,Temple/Kovil Special Pooja,U00178,Muthurajawela Marsh Boat Safari,Gampaha,Western,2025-02-02,7.05526,79.87648,7.04392,79.90284,Manual Map Pin,3165.0,1.9,Very Low,False
EVT23684,Village Perahera,U09029,Wewurukannala & Buduruwagala Carvings,Badulla/Monaragala,Uva,2024-04-15,6.71551,81.15759,6.71619,81.15745,GPS Auto-Tag,77.1,90.8,High,True
EVT23685,Full Moon Party,U02763,Panama Village,Ampara,Eastern,2023-10-24,6.92938,81.79303,6.97917,81.75849,Typed Address,6710.0,0.0,Very Low,False
EVT23686,Corporate Retreat Event,U17170,Colombo Galle Face & City Tour,Colombo,Western,2025-04-28,6.94195,79.85299,6.93273,79.84374,Manual Map Pin,1444.5,16.4,Very Low,False
EVT23687,Community New Year Carnival,U16527,Deepavali Festival (Colombo Kovils),Colombo,Western,2025-06-07,6.89071,79.87163,6.88987,79.87248,GPS Auto-Tag,132.0,84.8,Medium,True
EVT23688,Beach Party,U12707,Induruwa Turtle Conservation,Galle,Southern,2023-03-15,6.05096,80.03499,6.05152,80.03399,GPS Auto-Tag,126.7,85.4,High,True
EVT23689,Food & Craft Fair,U14449,Diyasaru Wetland Park,Colombo,Western,2024-01-27,6.87394,79.9261,6.87265,79.92675,GPS Auto-Tag,159.0,82.0,Medium,True
EVT23690,Live Music Night,U00351,Lipton's Seat Viewpoint,Badulla,Uva,2024-02-17,6.82469,81.06052,6.82407,81.06083,GPS Auto-Tag,76.4,90.9,High,True
EVT23691,Full Moon Party,U14522,Sinharaja Rainforest Trekking,Ratnapura/Galle,Sabaragamuwa,2025-07-04,6.39733,80.50615,6.40019,80.50284,GPS Auto-Tag,483.8,54.6,Low,False
EVT23692,Food & Craft Fair,U05887,Nallur Festival (Nallur Kandaswamy Kovil),Jaffna,Northern,2024-05-12,9.67561,80.0318,9.67297,80.04362,Manual Map Pin,1326.1,19.1,Very Low,False
EVT23693,Corporate Retreat Event,U05872,Mulkirigala Rock Monastery,Hambantota,Southern,2024-04-18,6.18849,80.88033,6.19003,80.87812,GPS Auto-Tag,297.7,68.9,Medium,True
EVT23694,Full Moon Party,U04411,Kitulgala White Water Rafting,Kegalle,Sabaragamuwa,2024-07-17,6.99086,80.41218,6.99001,80.40837,GPS Auto-Tag,430.7,58.4,Low,False
EVT23695,Community New Year Carnival,U09793,Beruwala Beach Resort Leisure,Kalutara,Western,2024-11-06,6.46728,79.99136,6.4561,79.97199,Manual Map Pin,2470.6,4.6,Very Low,False
EVT23696,Full Moon Party,U15306,Kitulgala White Water Rafting,Kegalle,Sabaragamuwa,2024-10-31,6.9816,80.42535,6.98148,80.42506,GPS Auto-Tag,34.5,95.8,High,True
EVT23697,Village Perahera,U07918,Kumana National Park Birding & Safari,Ampara,Eastern,2023-06-18,6.56045,81.66907,6.56095,81.66911,GPS Auto-Tag,55.4,93.3,High,True
EVT23698,Temple/Kovil Special Pooja,U16602,Kanneliya Rainforest Reserve,Galle,Southern,2023-06-23,6.25482,80.34831,6.25596,80.34638,GPS Auto-Tag,247.6,73.4,Medium,True
EVT23699,Food & Craft Fair,U10777,Polonnaruwa Cycling Tour,Polonnaruwa,North Central,2024-07-17,7.95515,81.03832,7.95342,81.05334,Manual Map Pin,1661.9,12.5,Very Low,False
EVT23700,Beach Party,U06799,Anuradhapura Cycling Tour,Anuradhapura,North Central,2023-06-17,8.32482,80.38899,8.32413,80.3897,GPS Auto-Tag,109.4,87.2,High,True
EVT23701,Pop-up Local Festival,U05614,Laxapana Falls Trek,Nuwara Eliya,Central,2023-02-20,6.93213,80.49605,6.93253,80.49623,GPS Auto-Tag,48.2,94.2,High,True
EVT23702,Private Wedding,U13577,Ravana Falls Abseiling,Badulla,Uva,2023-10-16,6.89865,81.05884,6.89849,81.05786,GPS Auto-Tag,109.6,87.2,High,True
EVT23703,Corporate Retreat Event,U11480,Bellanwila-Attidiya Sanctuary,Colombo,Western,2025-05-23,6.83259,79.90408,6.83118,79.90447,GPS Auto-Tag,162.0,81.7,Medium,True
EVT23704,Temple/Kovil Special Pooja,U16690,Induruwa Turtle Conservation,Galle,Southern,2024-03-12,6.04718,80.03266,6.04754,80.03208,GPS Auto-Tag,75.4,91.0,High,True
EVT23705,Food & Craft Fair,U03061,Knuckles Mountain Range Trekking,Kandy/Matale,Central,2023-11-15,7.47273,80.77618,7.47359,80.77496,GPS Auto-Tag,165.3,81.3,Medium,True
EVT23706,Community New Year Carnival,U17891,Kumana Bird Sanctuary,Ampara,Eastern,2025-11-20,6.57776,81.66377,6.5772,81.66286,GPS Auto-Tag,118.4,86.2,High,True
EVT23707,Live Music Night,U02076,Ambalangoda Mask Museum,Galle,Southern,2023-09-09,6.23247,80.05913,6.22748,80.08687,Manual Map Pin,3110.0,2.0,Very Low,False
EVT23708,Corporate Retreat Event,U07115,Negombo Lagoon Boat Ride,Gampaha,Western,2024-07-29,7.1989,79.83811,7.20467,79.84286,Manual Map Pin,826.3,35.6,Low,False
EVT23709,Community New Year Carnival,U00310,Nuwara Eliya Gregory Lake Boating,Nuwara Eliya,Central,2024-07-30,6.95638,80.79152,6.97337,80.85574,Typed Address,7322.4,0.0,Very Low,False
EVT23710,Full Moon Party,U10870,Nuwara Eliya Gregory Lake Boating,Nuwara Eliya,Central,2024-08-09,6.94428,80.78913,6.91468,80.80708,Manual Map Pin,3834.4,0.8,Very Low,False
EVT23711,Full Moon Party,U06696,Ella Rock & Little Adam's Peak Hike,Badulla,Uva,2023-06-14,6.86353,81.0313,6.86188,81.03231,GPS Auto-Tag,213.4,76.6,Medium,True
EVT23712,Full Moon Party,U03924,Victoria Park Nuwara Eliya,Nuwara Eliya,Central,2024-02-17,6.96455,80.7724,6.96433,80.76459,Manual Map Pin,860.8,34.1,Low,False
EVT23713,Community New Year Carnival,U01965,Hikkaduwa Diving & Surfing,Galle,Southern,2024-09-13,6.13583,80.10324,6.14115,80.11488,Manual Map Pin,1414.3,17.1,Very Low,False
EVT23714,Pop-up Local Festival,U17308,Hakgala Botanical Garden,Nuwara Eliya,Central,2024-02-02,6.91535,80.79316,6.91231,80.79409,Manual Map Pin,352.7,64.3,Medium,True
EVT23715,Village Perahera,U02471,Sinhala & Tamil New Year Village Games,Anuradhapura,North Central,2023-12-20,8.30872,80.39288,8.3091,80.39056,GPS Auto-Tag,258.1,72.4,Medium,True
EVT23716,Temple/Kovil Special Pooja,U07765,Deepavali Festival (Colombo Kovils),Colombo,Western,2025-02-19,6.88051,79.86531,6.88202,79.80627,Typed Address,6508.1,0.0,Very Low,False
EVT23717,Private Wedding,U02196,"New Year's Eve Countdown, Galle Face",Colombo,Western,2023-03-09,6.92381,79.86163,6.92253,79.8631,GPS Auto-Tag,214.9,76.4,Medium,True
EVT23718,Temple/Kovil Special Pooja,U03842,Kalametiya Bird Sanctuary,Hambantota,Southern,2023-07-27,6.06348,80.92962,6.06422,80.92727,GPS Auto-Tag,271.7,71.2,Medium,True
EVT23719,Pop-up Local Festival,U07954,Sinhala & Tamil New Year Village Games,Anuradhapura,North Central,2024-01-31,8.30757,80.40906,8.29572,80.41563,Manual Map Pin,1500.8,15.3,Very Low,False
EVT23720,Food & Craft Fair,U07897,Polonnaruwa Cycling Tour,Polonnaruwa,North Central,2023-09-10,7.93707,81.01933,7.90697,81.0153,Typed Address,3369.9,1.5,Very Low,False
EVT23721,Community New Year Carnival,U09091,Wasgamuwa National Park Safari,Matale/Polonnaruwa,Central,2025-04-26,7.78775,80.94582,7.80161,80.94466,Manual Map Pin,1544.0,14.5,Very Low,False
EVT23722,Temple/Kovil Special Pooja,U15192,Hiriwadunna Village,Anuradhapura,North Central,2023-12-28,7.97738,80.75166,7.96554,80.73531,Manual Map Pin,2226.1,6.2,Very Low,False
EVT23723,Private Wedding,U01063,Nuwara Eliya April Season,Nuwara Eliya,Central,2024-09-01,6.96441,80.79602,6.96326,80.79511,GPS Auto-Tag,161.7,81.7,Medium,True
EVT23724,Private Wedding,U06559,Bundala Wetland Birdwatching,Hambantota,Southern,2023-05-06,6.20578,81.22361,6.21009,81.22271,Manual Map Pin,488.7,54.3,Low,False
EVT23725,Community New Year Carnival,U05996,Kumana National Park Birding & Safari,Ampara,Eastern,2024-05-03,6.56395,81.6776,6.56257,81.67766,GPS Auto-Tag,152.4,82.7,Medium,True
EVT23726,Pop-up Local Festival,U11828,Nuwara Eliya Gregory Lake Boating,Nuwara Eliya,Central,2024-12-18,6.95201,80.80146,6.94925,80.77482,Manual Map Pin,2952.0,2.5,Very Low,False
EVT23727,Beach Party,U03358,Horton Plains Cloud Forest Eco Walk,Nuwara Eliya,Central,2025-09-24,6.80607,80.76877,6.80546,80.77083,GPS Auto-Tag,237.5,74.3,Medium,True
EVT23728,Pop-up Local Festival,U04519,Gal Oya Kudugala Village Eco Trek,Ampara,Eastern,2023-06-25,7.16706,81.46573,7.16462,81.46368,GPS Auto-Tag,352.7,64.3,Medium,True
EVT23729,Food & Craft Fair,U03590,Nuwara Eliya Gregory Lake Boating,Nuwara Eliya,Central,2025-10-01,6.96346,80.80385,6.96395,80.78801,Manual Map Pin,1746.7,11.3,Very Low,False
EVT23730,Private Wedding,U01379,Nuwara Eliya Tea Factory Tour,Nuwara Eliya,Central,2023-11-12,6.95591,80.76928,6.96083,80.76866,Typed Address,551.4,50.2,Low,False
EVT23731,Beach Party,U04338,Kalametiya Bird Sanctuary,Hambantota,Southern,2024-03-18,6.06998,80.93952,6.06852,80.93782,GPS Auto-Tag,248.5,73.3,Medium,True
EVT23732,Live Music Night,U06411,Diyaluma Infinity Pools,Badulla,Uva,2024-06-02,6.72267,81.0431,6.72274,81.04527,GPS Auto-Tag,239.7,74.1,Medium,True
EVT23733,Corporate Retreat Event,U04319,Kosgoda Turtle Hatchery,Galle,Southern,2025-08-30,6.07215,80.01121,6.07092,80.01363,GPS Auto-Tag,299.1,68.8,Medium,True
EVT23734,Beach Party,U11320,Negombo Lagoon Boat Ride,Gampaha,Western,2024-09-09,7.20742,79.83655,7.21009,79.83407,GPS Auto-Tag,403.2,60.4,Medium,True
EVT23735,Beach Party,U12045,Laxapana Falls Trek,Nuwara Eliya,Central,2024-02-03,6.93534,80.50019,7.01506,80.5267,Typed Address,9318.1,0.0,Very Low,False
EVT23736,Community New Year Carnival,U09638,Polonnaruwa Cycling Tour,Polonnaruwa,North Central,2024-01-16,7.94108,81.02676,7.93742,81.03367,Manual Map Pin,861.7,34.1,Low,False
EVT23737,Community New Year Carnival,U15150,Gal Oya Kudugala Village Eco Trek,Ampara,Eastern,2024-05-25,7.16801,81.44433,7.18287,81.43675,Manual Map Pin,1849.1,9.9,Very Low,False
EVT23738,Village Perahera,U09030,Kalametiya Bird Sanctuary,Hambantota,Southern,2024-12-12,6.07033,80.94094,6.06937,80.93961,GPS Auto-Tag,181.7,79.7,Medium,True
EVT23739,Temple/Kovil Special Pooja,U14802,Adam's Peak (Sri Pada) Climb,Ratnapura,Sabaragamuwa,2023-04-11,6.81365,80.48609,6.80645,80.48155,Manual Map Pin,943.0,30.8,Low,False
EVT23740,Beach Party,U02097,Madunagala Hot Springs,Hambantota,Southern,2024-02-15,6.26085,81.23208,6.26012,81.231,GPS Auto-Tag,144.9,83.4,Medium,True
EVT23741,Temple/Kovil Special Pooja,U16832,Belihuloya River Adventures,Ratnapura,Sabaragamuwa,2023-10-07,6.68908,80.82446,6.69006,80.82638,GPS Auto-Tag,237.6,74.3,Medium,True
EVT23742,Temple/Kovil Special Pooja,U14498,Udawalawe Elephant Transit Home,Ratnapura,Sabaragamuwa,2025-02-04,6.42987,80.87108,6.43078,80.87067,GPS Auto-Tag,110.1,87.1,High,True
EVT23743,Village Perahera,U03004,Ravana Falls Abseiling,Badulla,Uva,2024-08-23,6.88571,81.06374,6.89151,81.05159,Manual Map Pin,1485.9,15.6,Very Low,False
EVT23744,Beach Party,U06849,Udawalawe Elephant Transit Home,Ratnapura,Sabaragamuwa,2024-05-16,6.45041,80.86991,6.45101,80.87186,GPS Auto-Tag,226.0,75.4,Medium,True
EVT23745,Beach Party,U02576,Rekawa Turtle Conservation,Hambantota,Southern,2025-05-03,6.04985,80.83507,6.05129,80.83315,GPS Auto-Tag,264.9,71.8,Medium,True
EVT23746,Food & Craft Fair,U12708,Meemure Village,Kandy,Central,2023-11-21,7.47787,80.78929,7.47776,80.78844,GPS Auto-Tag,94.9,88.8,High,True
EVT23747,Pop-up Local Festival,U09707,St. Clair's & Devon Falls Viewpoint,Nuwara Eliya,Central,2024-05-19,7.03959,80.65896,7.05474,80.6489,Manual Map Pin,2013.8,8.1,Very Low,False
EVT23748,Village Perahera,U15909,Sinharaja Forest Reserve Nature Walk,Ratnapura/Galle,Sabaragamuwa,2023-01-04,6.42327,80.49117,6.41345,80.49171,Manual Map Pin,1092.1,25.5,Very Low,False
EVT23749,Pop-up Local Festival,U11396,Negombo Lagoon Boat Ride,Gampaha,Western,2023-06-24,7.21933,79.83651,7.21831,79.83444,GPS Auto-Tag,255.0,72.7,Medium,True
EVT23750,Live Music Night,U05351,Bundala Wetland Birdwatching,Hambantota,Southern,2024-12-02,6.18746,81.20895,6.19369,81.17783,Manual Map Pin,3503.4,1.3,Very Low,False
EVT23751,Corporate Retreat Event,U15485,Unawatuna Beach,Galle,Southern,2023-06-09,6.01335,80.23681,6.01015,80.23608,GPS Auto-Tag,364.9,63.4,Medium,True
EVT23752,Live Music Night,U12780,Beruwala Beach Resort Leisure,Kalutara,Western,2024-12-26,6.4924,79.95985,6.49313,79.96796,Manual Map Pin,898.0,32.5,Low,False
EVT23753,Corporate Retreat Event,U08461,Hurulu Eco Park,Polonnaruwa,North Central,2025-10-16,8.16141,80.89377,8.14909,80.88068,Manual Map Pin,1985.5,8.4,Very Low,False
EVT23754,Temple/Kovil Special Pooja,U09033,Ramboda Falls Visit,Nuwara Eliya,Central,2025-09-28,7.06145,80.70045,7.03577,80.67441,Typed Address,4044.6,0.6,Very Low,False
EVT23755,Temple/Kovil Special Pooja,U01372,Pasikuda Beach,Batticaloa,Eastern,2023-11-11,7.94148,81.58546,7.94008,81.58673,GPS Auto-Tag,208.2,77.1,Medium,True
EVT23756,Private Wedding,U11947,Nuwara Eliya Gregory Lake Boating,Nuwara Eliya,Central,2025-07-09,6.94341,80.79774,6.93681,80.7979,Typed Address,732.4,40.0,Low,False
EVT23757,Beach Party,U17282,Wilpattu National Park Safari,Puttalam,North Western,2023-03-23,8.44561,80.05897,8.44718,80.07243,Manual Map Pin,1487.4,15.6,Very Low,False
EVT23758,Pop-up Local Festival,U08328,Induruwa Turtle Conservation,Galle,Southern,2024-12-20,6.05252,80.04498,6.05232,80.04233,GPS Auto-Tag,293.6,69.3,Medium,True
EVT23759,Live Music Night,U10149,Peak Wilderness Sanctuary Trek,Ratnapura,Sabaragamuwa,2023-05-06,6.80086,80.5017,6.81157,80.51126,Manual Map Pin,1588.4,13.7,Very Low,False
EVT23760,Private Wedding,U05437,Minneriya Elephant Gathering,Polonnaruwa,North Central,2023-03-16,8.03908,80.90848,8.03916,80.90635,GPS Auto-Tag,234.0,74.6,Medium,True
EVT23761,Private Wedding,U06738,Induruwa Turtle Conservation,Galle,Southern,2024-02-29,6.05614,80.03105,6.05893,80.02981,GPS Auto-Tag,339.1,65.5,Medium,True
EVT23762,Private Wedding,U00188,Hurulu Eco Park,Polonnaruwa,North Central,2024-04-06,8.16123,80.88093,8.1648,80.88457,Manual Map Pin,563.6,49.4,Low,False
EVT23763,Live Music Night,U13943,Beddagana Wetland Park,Colombo,Western,2025-10-03,6.8921,79.91563,6.89226,79.91605,GPS Auto-Tag,49.4,94.0,High,True
EVT23764,Full Moon Party,U15790,Bundala Wetland Birdwatching,Hambantota,Southern,2024-09-11,6.20664,81.22825,6.21239,81.2256,Manual Map Pin,702.5,41.6,Low,False
EVT23765,Temple/Kovil Special Pooja,U03358,Mulkirigala Rock Monastery,Hambantota,Southern,2023-03-14,6.16836,80.87183,6.21298,80.83885,Typed Address,6146.3,0.0,Very Low,False
EVT23766,Temple/Kovil Special Pooja,U04467,Minneriya-Kaudulla Elephant Corridor,Polonnaruwa,North Central,2025-07-13,8.05028,80.96162,7.98064,80.98837,Typed Address,8270.6,0.0,Very Low,False
EVT23767,Live Music Night,U05969,Kitulgala White Water Rafting,Kegalle,Sabaragamuwa,2023-10-01,6.98238,80.40442,6.98322,80.40389,GPS Auto-Tag,110.4,87.1,High,True
EVT23768,Temple/Kovil Special Pooja,U01653,Horton Plains & World's End Hike,Nuwara Eliya,Central,2025-03-15,6.81147,80.79517,6.81697,80.74892,Manual Map Pin,5134.3,0.2,Very Low,False
EVT23769,Live Music Night,U16314,Adam's Peak (Sri Pada) Climb,Ratnapura,Sabaragamuwa,2023-05-10,6.80264,80.48554,6.80704,80.48712,GPS Auto-Tag,518.5,52.3,Low,False
EVT23770,Community New Year Carnival,U09868,Nuwara Eliya April Season,Nuwara Eliya,Central,2024-08-14,6.95309,80.80426,6.9325,80.78363,Typed Address,3223.1,1.8,Very Low,False
EVT23771,Private Wedding,U02547,Tangalle Beach Escape,Hambantota,Southern,2023-03-24,6.02517,80.78437,6.02448,80.78446,GPS Auto-Tag,77.3,90.8,High,True
EVT23772,Beach Party,U07859,Nilaveli Beach,Trincomalee,Eastern,2023-05-23,8.71301,81.18802,8.64494,81.18649,Typed Address,7558.1,0.0,Very Low,False
EVT23773,Village Perahera,U11950,Ravana Caves & Ella Wala Pool,Badulla,Uva,2023-11-09,6.84529,81.02553,6.84512,81.02611,GPS Auto-Tag,66.9,92.0,High,True
EVT23774,Full Moon Party,U00208,Delft Island,Jaffna,Northern,2023-07-22,9.5477,79.65062,9.54829,79.65183,GPS Auto-Tag,147.8,83.1,Medium,True
EVT23775,Community New Year Carnival,U08971,Induruwa Turtle Conservation,Galle,Southern,2025-06-18,6.0465,80.0217,6.04152,80.02863,Manual Map Pin,944.7,30.7,Low,False
EVT23776,Community New Year Carnival,U01975,Pigeon Island Snorkeling,Trincomalee,Eastern,2025-07-17,8.72182,81.18947,8.7205,81.18803,GPS Auto-Tag,216.1,76.3,Medium,True
EVT23777,Pop-up Local Festival,U14785,Kanneliya Rainforest Reserve,Galle,Southern,2023-09-02,6.23789,80.33884,6.23828,80.33891,GPS Auto-Tag,44.0,94.6,High,True
EVT23778,Pop-up Local Festival,U12024,Sinharaja Forest Reserve Nature Walk,Ratnapura/Galle,Sabaragamuwa,2025-02-01,6.41497,80.50338,6.45197,80.49542,Typed Address,4200.1,0.5,Very Low,False
EVT23779,Private Wedding,U02911,Minneriya Elephant Gathering,Polonnaruwa,North Central,2024-05-06,8.03333,80.90939,8.07391,80.95227,Typed Address,6519.2,0.0,Very Low,False
EVT23780,Live Music Night,U10208,Colombo Galle Face & City Tour,Colombo,Western,2025-12-25,6.92021,79.86633,6.92296,79.86727,GPS Auto-Tag,322.3,66.8,Medium,True
EVT23781,Beach Party,U17998,Peak Wilderness Sanctuary Trek,Ratnapura,Sabaragamuwa,2023-07-10,6.81031,80.49961,6.80497,80.49119,Manual Map Pin,1101.0,25.3,Very Low,False
EVT23782,Corporate Retreat Event,U04730,Ravana Caves & Ella Wala Pool,Badulla,Uva,2025-06-06,6.83654,81.03848,6.83585,81.03694,Manual Map Pin,186.0,79.3,Medium,True
EVT23783,Food & Craft Fair,U02392,Hikkaduwa Diving & Surfing,Galle,Southern,2024-07-21,6.12913,80.10266,6.12849,80.10512,GPS Auto-Tag,280.8,70.4,Medium,True
EVT23784,Food & Craft Fair,U00397,Galle Fort Walking Tour,Galle,Southern,2024-08-24,6.02884,80.23166,6.02741,80.22979,GPS Auto-Tag,260.9,72.2,Medium,True
EVT23785,Food & Craft Fair,U15314,Delft Island,Jaffna,Northern,2023-11-19,9.53749,79.65881,9.51599,79.66259,Manual Map Pin,2422.3,4.8,Very Low,False
